state,year,sex,ethnicity,population
Kedah,2009,male,bumi_malay,720.1
Kedah,2009,male,bumi_other,2.3
Kedah,2009,male,chinese,130.6
Kedah,2009,male,indian,66.1
Kedah,2009,male,other_citizen,11.7
Kedah,2009,male,other_noncitizen,41.2
Kedah,2010,both,overall,1949.3
Kedah,2010,both,bumi_malay,1463.6
Kedah,2010,both,bumi_other,4.6
Kedah,2010,both,chinese,257
Kedah,2010,both,indian,136.7
Kedah,2010,both,other_citizen,18.4
Kedah,2010,both,other_noncitizen,69
Kedah,2010,female,overall,963.6
Kedah,2010,female,bumi_malay,732.2
Kedah,2010,female,bumi_other,2.2
Kedah,2010,female,chinese,126
Kedah,2010,female,indian,69.6
Kedah,2010,female,other_citizen,9.1
Kedah,2010,female,other_noncitizen,24.5
Kedah,2010,male,overall,985.7
Kedah,2010,male,bumi_malay,731.4
Kedah,2010,male,bumi_other,2.4
Kedah,2010,male,chinese,131.1
Kedah,2010,male,indian,67.1
Kedah,2010,male,other_citizen,9.2
Kedah,2010,male,other_noncitizen,44.5
Kedah,2011,both,overall,1971.8
Kedah,2011,both,bumi_malay,1481.2
Kedah,2011,both,bumi_other,4.7
Kedah,2011,both,chinese,256.9
Kedah,2011,both,indian,137.2
Kedah,2011,both,other_citizen,18.8
Kedah,2011,both,other_noncitizen,73.1
Kedah,2011,female,overall,974.7
Kedah,2011,female,bumi_malay,741.3
Kedah,2011,female,bumi_other,2.3
Kedah,2011,female,chinese,126
Kedah,2011,female,indian,70.1
Kedah,2011,female,other_citizen,9.3
Kedah,2011,female,other_noncitizen,25.6
Kedah,2011,male,overall,997.2
Kedah,2011,male,bumi_malay,739.9
Kedah,2011,male,bumi_other,2.4
Kedah,2011,male,chinese,130.9
Kedah,2011,male,indian,67.2
Kedah,2011,male,other_citizen,9.4
Kedah,2011,male,other_noncitizen,47.4
Kedah,2012,both,overall,2001.1
Kedah,2012,both,bumi_malay,1508.4
Kedah,2012,both,bumi_other,4.8
Kedah,2012,both,chinese,257.1
Kedah,2012,both,indian,137.8
Kedah,2012,both,other_citizen,19
Kedah,2012,both,other_noncitizen,73.9
Kedah,2012,female,overall,988.9
Kedah,2012,female,bumi_malay,754.5
Kedah,2012,female,bumi_other,2.2
Kedah,2012,female,chinese,126
Kedah,2012,female,indian,70.3
Kedah,2012,female,other_citizen,9.5
Kedah,2012,female,other_noncitizen,26.4
Kedah,2012,male,overall,1012.2
Kedah,2012,male,bumi_malay,753.9
Kedah,2012,male,bumi_other,2.6
Kedah,2012,male,chinese,131.1
Kedah,2012,male,indian,67.6
Kedah,2012,male,other_citizen,9.6
Kedah,2012,male,other_noncitizen,47.5
Kedah,2013,both,overall,2039.8
Kedah,2013,both,bumi_malay,1533.5
Kedah,2013,both,bumi_other,3.9
Kedah,2013,both,chinese,257.3
Kedah,2013,both,indian,138.3
Kedah,2013,both,other_citizen,19.3
Kedah,2013,both,other_noncitizen,87.5
Kedah,2013,female,overall,1005.1
Kedah,2013,female,bumi_malay,767.7
Kedah,2013,female,bumi_other,1.5
Kedah,2013,female,chinese,126.5
Kedah,2013,female,indian,70.3
Kedah,2013,female,other_citizen,9.6
Kedah,2013,female,other_noncitizen,29.7
Kedah,2013,male,overall,1034.6
Kedah,2013,male,bumi_malay,765.8
Kedah,2013,male,bumi_other,2.4
Kedah,2013,male,chinese,130.8
Kedah,2013,male,indian,68
Kedah,2013,male,other_citizen,9.7
Kedah,2013,male,other_noncitizen,57.8
Kedah,2014,both,overall,2062.7
Kedah,2014,both,bumi_malay,1558
Kedah,2014,both,bumi_other,3
Kedah,2014,both,chinese,257.2
Kedah,2014,both,indian,138.9
Kedah,2014,both,other_citizen,19.6
Kedah,2014,both,other_noncitizen,85.6
Kedah,2014,female,overall,1016.4
Kedah,2014,female,bumi_malay,780.2
Kedah,2014,female,bumi_other,1
Kedah,2014,female,chinese,125.7
Kedah,2014,female,indian,70.4
Kedah,2014,female,other_citizen,9.8
Kedah,2014,female,other_noncitizen,29.1
Kedah,2014,male,overall,1046.4
Kedah,2014,male,bumi_malay,777.8
Kedah,2014,male,bumi_other,2
Kedah,2014,male,chinese,131.5
Kedah,2014,male,indian,68.4
Kedah,2014,male,other_citizen,9.8
Kedah,2014,male,other_noncitizen,56.5
Kedah,2015,both,overall,2096.5
Kedah,2015,both,bumi_malay,1583.5
Kedah,2015,both,bumi_other,3.1
Kedah,2015,both,chinese,257.6
Kedah,2015,both,indian,140.2
Kedah,2015,both,other_citizen,20.2
Kedah,2015,both,other_noncitizen,91.9
Kedah,2015,female,overall,1033.4
Kedah,2015,female,bumi_malay,793.4
Kedah,2015,female,bumi_other,1
Kedah,2015,female,chinese,126.1
Kedah,2015,female,indian,70.7
Kedah,2015,female,other_citizen,9.9
Kedah,2015,female,other_noncitizen,32.1
Kedah,2015,male,overall,1063.1
Kedah,2015,male,bumi_malay,790.1
Kedah,2015,male,bumi_other,2.1
Kedah,2015,male,chinese,131.4
Kedah,2015,male,indian,69.5
Kedah,2015,male,other_citizen,10.3
Kedah,2015,male,other_noncitizen,59.8
Kedah,2016,both,overall,2119.7
Kedah,2016,both,bumi_malay,1603
Kedah,2016,both,bumi_other,3.6
Kedah,2016,both,chinese,257.3
Kedah,2016,both,indian,140.5
Kedah,2016,both,other_citizen,20.4
Kedah,2016,both,other_noncitizen,94.4
Kedah,2016,female,overall,1044.1
Kedah,2016,female,bumi_malay,803.7
Kedah,2016,female,bumi_other,1.2
Kedah,2016,female,chinese,125.3
Kedah,2016,female,indian,70.7
Kedah,2016,female,other_citizen,10
Kedah,2016,female,other_noncitizen,32.9
Kedah,2016,male,overall,1075.6
Kedah,2016,male,bumi_malay,799.3
Kedah,2016,male,bumi_other,2.4
Kedah,2016,male,chinese,131.9
Kedah,2016,male,indian,69.8
Kedah,2016,male,other_citizen,10.4
Kedah,2016,male,other_noncitizen,61.5
Kedah,2017,both,overall,2143.9
Kedah,2017,both,bumi_malay,1625.4
Kedah,2017,both,bumi_other,3.8
Kedah,2017,both,chinese,256.5
Kedah,2017,both,indian,141
Kedah,2017,both,other_citizen,21.3
Kedah,2017,both,other_noncitizen,95.9
Kedah,2017,female,overall,1055.2
Kedah,2017,female,bumi_malay,814.4
Kedah,2017,female,bumi_other,1.3
Kedah,2017,female,chinese,124.9
Kedah,2017,female,indian,70.9
Kedah,2017,female,other_citizen,10.6
Kedah,2017,female,other_noncitizen,33.2
Kedah,2017,male,overall,1088.7
Kedah,2017,male,bumi_malay,811
Kedah,2017,male,bumi_other,2.5
Kedah,2017,male,chinese,131.6
Kedah,2017,male,indian,70.1
Kedah,2017,male,other_citizen,10.7
Kedah,2017,male,other_noncitizen,62.6
Kedah,2018,both,overall,2163
Kedah,2018,both,bumi_malay,1643
Kedah,2018,both,bumi_other,3.3
Kedah,2018,both,chinese,257.8
Kedah,2018,both,indian,140.9
Kedah,2018,both,other_citizen,21.6
Kedah,2018,both,other_noncitizen,96.4
Kedah,2018,female,overall,1065.1
Kedah,2018,female,bumi_malay,823.5
Kedah,2018,female,bumi_other,1
Kedah,2018,female,chinese,125.5
Kedah,2018,female,indian,71
Kedah,2018,female,other_citizen,10.8
Kedah,2018,female,other_noncitizen,33.4
Kedah,2018,male,overall,1097.8
Kedah,2018,male,bumi_malay,819.5
Kedah,2018,male,bumi_other,2.3
Kedah,2018,male,chinese,132.3
Kedah,2018,male,indian,69.9
Kedah,2018,male,other_citizen,10.8
Kedah,2018,male,other_noncitizen,63
Kedah,2019,both,overall,2173.7
Kedah,2019,both,bumi_malay,1661
Kedah,2019,both,bumi_other,2.4
Kedah,2019,both,chinese,259.1
Kedah,2019,both,indian,140.8
Kedah,2019,both,other_citizen,22
Kedah,2019,both,other_noncitizen,88.2
Kedah,2019,female,overall,1072.3
Kedah,2019,female,bumi_malay,833.1
Kedah,2019,female,bumi_other,0.4
Kedah,2019,female,chinese,126
Kedah,2019,female,indian,71
Kedah,2019,female,other_citizen,11.1
Kedah,2019,female,other_noncitizen,30.6
Kedah,2019,male,overall,1101.5
Kedah,2019,male,bumi_malay,827.9
Kedah,2019,male,bumi_other,2
Kedah,2019,male,chinese,133.1
Kedah,2019,male,indian,69.8
Kedah,2019,male,other_citizen,10.9
Kedah,2019,male,other_noncitizen,57.7
Kedah,2020,both,overall,2131.4
Kedah,2020,both,bumi_malay,1624.8
Kedah,2020,both,bumi_other,8
Kedah,2020,both,chinese,250.6
Kedah,2020,both,indian,129.1
Kedah,2020,both,other_citizen,25.7
Kedah,2020,both,other_noncitizen,93.3
Kedah,2020,female,overall,1044.1
Kedah,2020,female,bumi_malay,810.1
Kedah,2020,female,bumi_other,3.8
Kedah,2020,female,chinese,125.6
Kedah,2020,female,indian,66.6
Kedah,2020,female,other_citizen,12.2
Kedah,2020,female,other_noncitizen,25.9
Kedah,2020,male,overall,1087.3
Kedah,2020,male,bumi_malay,814.7
Kedah,2020,male,bumi_other,4.1
Kedah,2020,male,chinese,125
Kedah,2020,male,indian,62.4
Kedah,2020,male,other_citizen,13.5
Kedah,2020,male,other_noncitizen,67.5
Kedah,2021,both,overall,2151.7
Kedah,2021,both,bumi_malay,1653
Kedah,2021,both,bumi_other,4.6
Kedah,2021,both,chinese,250.6
Kedah,2021,both,indian,129.1
Kedah,2021,both,other_citizen,25.7
Kedah,2021,both,other_noncitizen,88.8
Kedah,2021,female,overall,1055.9
Kedah,2021,female,bumi_malay,824.5
Kedah,2021,female,bumi_other,2.2
Kedah,2021,female,chinese,125.7
Kedah,2021,female,indian,66.7
Kedah,2021,female,other_citizen,12.2
Kedah,2021,female,other_noncitizen,24.6
Kedah,2021,male,overall,1095.8
Kedah,2021,male,bumi_malay,828.4
Kedah,2021,male,bumi_other,2.4
Kedah,2021,male,chinese,124.9
Kedah,2021,male,indian,62.3
Kedah,2021,male,other_citizen,13.5
Kedah,2021,male,other_noncitizen,64.2
Kedah,2022,both,overall,2163.1
Kedah,2022,both,bumi_malay,1665.5
Kedah,2022,both,bumi_other,4.7
Kedah,2022,both,chinese,249.5
Kedah,2022,both,indian,128.6
Kedah,2022,both,other_citizen,25.7
Kedah,2022,both,other_noncitizen,89.1
Kedah,2022,female,overall,1061.9
Kedah,2022,female,bumi_malay,830.9
Kedah,2022,female,bumi_other,2.2
Kedah,2022,female,chinese,125.3
Kedah,2022,female,indian,66.6
Kedah,2022,female,other_citizen,12.2
Kedah,2022,female,other_noncitizen,24.7
Kedah,2022,male,overall,1101.2
Kedah,2022,male,bumi_malay,834.7
Kedah,2022,male,bumi_other,2.4
Kedah,2022,male,chinese,124.2
Kedah,2022,male,indian,62
Kedah,2022,male,other_citizen,13.5
Kedah,2022,male,other_noncitizen,64.4
Kedah,2023,both,overall,2189.3
Kedah,2023,both,bumi_malay,1682
Kedah,2023,both,bumi_other,4.7
Kedah,2023,both,chinese,248.6
Kedah,2023,both,indian,128.6
Kedah,2023,both,other_citizen,25.8
Kedah,2023,both,other_noncitizen,99.6
Kedah,2023,female,overall,1073.2
Kedah,2023,female,bumi_malay,839.4
Kedah,2023,female,bumi_other,2.3
Kedah,2023,female,chinese,125
Kedah,2023,female,indian,66.7
Kedah,2023,female,other_citizen,12.3
Kedah,2023,female,other_noncitizen,27.6
Kedah,2023,male,overall,1116.1
Kedah,2023,male,bumi_malay,842.7
Kedah,2023,male,bumi_other,2.5
Kedah,2023,male,chinese,123.6
Kedah,2023,male,indian,61.9
Kedah,2023,male,other_citizen,13.5
Kedah,2023,male,other_noncitizen,72
Kedah,2024,both,overall,2217.1
Kedah,2024,both,bumi_malay,1697.5
Kedah,2024,both,bumi_other,4.8
Kedah,2024,both,chinese,247.6
Kedah,2024,both,indian,128.5
Kedah,2024,both,other_citizen,25.8
Kedah,2024,both,other_noncitizen,112.8
Kedah,2024,female,overall,1084.5
Kedah,2024,female,bumi_malay,847.3
Kedah,2024,female,bumi_other,2.3
Kedah,2024,female,chinese,124.7
Kedah,2024,female,indian,66.7
Kedah,2024,female,other_citizen,12.3
Kedah,2024,female,other_noncitizen,31.2
Kedah,2024,male,overall,1132.6
Kedah,2024,male,bumi_malay,850.2
Kedah,2024,male,bumi_other,2.5
Kedah,2024,male,chinese,122.9
Kedah,2024,male,indian,61.8
Kedah,2024,male,other_citizen,13.5
Kedah,2024,male,other_noncitizen,81.6
Kedah,2025,both,overall,2228
Kedah,2025,both,bumi_malay,1711.3
Kedah,2025,both,bumi_other,4.9
Kedah,2025,both,chinese,246.7
Kedah,2025,both,indian,128.4
Kedah,2025,both,other_citizen,25.9
Kedah,2025,both,other_noncitizen,111
Kedah,2025,female,overall,1090.9
Kedah,2025,female,bumi_malay,854.4
Kedah,2025,female,bumi_other,2.3
Kedah,2025,female,chinese,124.4
Kedah,2025,female,indian,66.7
Kedah,2025,female,other_citizen,12.3
Kedah,2025,female,other_noncitizen,30.7
Kedah,2025,male,overall,1137.1
Kedah,2025,male,bumi_malay,856.9
Kedah,2025,male,bumi_other,2.5
Kedah,2025,male,chinese,122.2
Kedah,2025,male,indian,61.7
Kedah,2025,male,other_citizen,13.6
Kedah,2025,male,other_noncitizen,80.2
Kelantan,2000,both,overall,1361.4
Kelantan,2000,both,bumi_malay,1261.4
Kelantan,2000,both,bumi_other,10.8
Kelantan,2000,both,chinese,50
Kelantan,2000,both,indian,3.9
Kelantan,2000,both,other_citizen,13.1
Kelantan,2000,both,other_noncitizen,22.3
Kelantan,2000,female,overall,681.5
Kelantan,2000,female,bumi_malay,632
Kelantan,2000,female,bumi_other,5.2
Kelantan,2000,female,chinese,24.4
Kelantan,2000,female,indian,1.9
Kelantan,2000,female,other_citizen,6.8
Kelantan,2000,female,other_noncitizen,11.2
Kelantan,2000,male,overall,680
Kelantan,2000,male,bumi_malay,629.4
Kelantan,2000,male,bumi_other,5.6
Kelantan,2000,male,chinese,25.7
Kelantan,2000,male,indian,1.9
Kelantan,2000,male,other_citizen,6.2
Kelantan,2000,male,other_noncitizen,11.2
Kelantan,2001,both,overall,1390
Kelantan,2001,both,bumi_malay,1287.3
Kelantan,2001,both,bumi_other,11.1
Kelantan,2001,both,chinese,50.4
Kelantan,2001,both,indian,3.9
Kelantan,2001,both,other_citizen,13.1
Kelantan,2001,both,other_noncitizen,24.1
Kelantan,2001,female,overall,695.2
Kelantan,2001,female,bumi_malay,644.8
Kelantan,2001,female,bumi_other,5.3
Kelantan,2001,female,chinese,24.5
Kelantan,2001,female,indian,1.9
Kelantan,2001,female,other_citizen,6.8
Kelantan,2001,female,other_noncitizen,11.8
Kelantan,2001,male,overall,694.8
Kelantan,2001,male,bumi_malay,642.5
Kelantan,2001,male,bumi_other,5.7
Kelantan,2001,male,chinese,25.9
Kelantan,2001,male,indian,2
Kelantan,2001,male,other_citizen,6.3
Kelantan,2001,male,other_noncitizen,12.3
Kelantan,2002,both,overall,1416.7
Kelantan,2002,both,bumi_malay,1311.3
Kelantan,2002,both,bumi_other,11.7
Kelantan,2002,both,chinese,50.7
Kelantan,2002,both,indian,4
Kelantan,2002,both,other_citizen,13.3
Kelantan,2002,both,other_noncitizen,25.8
Kelantan,2002,female,overall,708
Kelantan,2002,female,bumi_malay,656.5
Kelantan,2002,female,bumi_other,5.7
Kelantan,2002,female,chinese,24.7
Kelantan,2002,female,indian,1.9
Kelantan,2002,female,other_citizen,6.9
Kelantan,2002,female,other_noncitizen,12.4
Kelantan,2002,male,overall,708.7
Kelantan,2002,male,bumi_malay,654.8
Kelantan,2002,male,bumi_other,6
Kelantan,2002,male,chinese,26.1
Kelantan,2002,male,indian,2.1
Kelantan,2002,male,other_citizen,6.4
Kelantan,2002,male,other_noncitizen,13.4
Kelantan,2003,both,overall,1440.5
Kelantan,2003,both,bumi_malay,1332.3
Kelantan,2003,both,bumi_other,12.3
Kelantan,2003,both,chinese,51
Kelantan,2003,both,indian,4.1
Kelantan,2003,both,other_citizen,13.4
Kelantan,2003,both,other_noncitizen,27.4
Kelantan,2003,female,overall,719.4
Kelantan,2003,female,bumi_malay,666.9
Kelantan,2003,female,bumi_other,6
Kelantan,2003,female,chinese,24.8
Kelantan,2003,female,indian,2
Kelantan,2003,female,other_citizen,6.9
Kelantan,2003,female,other_noncitizen,12.9
Kelantan,2003,male,overall,721.1
Kelantan,2003,male,bumi_malay,665.4
Kelantan,2003,male,bumi_other,6.4
Kelantan,2003,male,chinese,26.2
Kelantan,2003,male,indian,2.1
Kelantan,2003,male,other_citizen,6.5
Kelantan,2003,male,other_noncitizen,14.5
Kelantan,2004,both,overall,1463.8
Kelantan,2004,both,bumi_malay,1353
Kelantan,2004,both,bumi_other,13
Kelantan,2004,both,chinese,51.2
Kelantan,2004,both,indian,4.1
Kelantan,2004,both,other_citizen,13.5
Kelantan,2004,both,other_noncitizen,29
Kelantan,2004,female,overall,731
Kelantan,2004,female,bumi_malay,677.5
Kelantan,2004,female,bumi_other,6.3
Kelantan,2004,female,chinese,24.8
Kelantan,2004,female,indian,2
Kelantan,2004,female,other_citizen,6.9
Kelantan,2004,female,other_noncitizen,13.5
Kelantan,2004,male,overall,732.8
Kelantan,2004,male,bumi_malay,675.5
Kelantan,2004,male,bumi_other,6.7
Kelantan,2004,male,chinese,26.4
Kelantan,2004,male,indian,2.2
Kelantan,2004,male,other_citizen,6.6
Kelantan,2004,male,other_noncitizen,15.5
Kelantan,2005,both,overall,1486.3
Kelantan,2005,both,bumi_malay,1372.8
Kelantan,2005,both,bumi_other,13.6
Kelantan,2005,both,chinese,51.5
Kelantan,2005,both,indian,4.2
Kelantan,2005,both,other_citizen,13.6
Kelantan,2005,both,other_noncitizen,30.7
Kelantan,2005,female,overall,741.7
Kelantan,2005,female,bumi_malay,687.2
Kelantan,2005,female,bumi_other,6.6
Kelantan,2005,female,chinese,25
Kelantan,2005,female,indian,2
Kelantan,2005,female,other_citizen,6.9
Kelantan,2005,female,other_noncitizen,14.1
Kelantan,2005,male,overall,744.6
Kelantan,2005,male,bumi_malay,685.6
Kelantan,2005,male,bumi_other,7
Kelantan,2005,male,chinese,26.5
Kelantan,2005,male,indian,2.2
Kelantan,2005,male,other_citizen,6.7
Kelantan,2005,male,other_noncitizen,16.6
Kelantan,2006,both,overall,1507.6
Kelantan,2006,both,bumi_malay,1391.4
Kelantan,2006,both,bumi_other,14.2
Kelantan,2006,both,chinese,51.7
Kelantan,2006,both,indian,4.3
Kelantan,2006,both,other_citizen,13.6
Kelantan,2006,both,other_noncitizen,32.3
Kelantan,2006,female,overall,751.9
Kelantan,2006,female,bumi_malay,696.6
Kelantan,2006,female,bumi_other,6.9
Kelantan,2006,female,chinese,25
Kelantan,2006,female,indian,2
Kelantan,2006,female,other_citizen,6.8
Kelantan,2006,female,other_noncitizen,14.6
Kelantan,2006,male,overall,755.7
Kelantan,2006,male,bumi_malay,694.9
Kelantan,2006,male,bumi_other,7.4
Kelantan,2006,male,chinese,26.7
Kelantan,2006,male,indian,2.3
Kelantan,2006,male,other_citizen,6.8
Kelantan,2006,male,other_noncitizen,17.6
Kelantan,2007,both,overall,1529.1
Kelantan,2007,both,bumi_malay,1410.4
Kelantan,2007,both,bumi_other,14.9
Kelantan,2007,both,chinese,51.9
Kelantan,2007,both,indian,4.3
Kelantan,2007,both,other_citizen,13.7
Kelantan,2007,both,other_noncitizen,33.9
Kelantan,2007,female,overall,762.1
Kelantan,2007,female,bumi_malay,705.9
Kelantan,2007,female,bumi_other,7.2
Kelantan,2007,female,chinese,25
Kelantan,2007,female,indian,2
Kelantan,2007,female,other_citizen,6.7
Kelantan,2007,female,other_noncitizen,15.2
Kelantan,2007,male,overall,767
Kelantan,2007,male,bumi_malay,704.5
Kelantan,2007,male,bumi_other,7.7
Kelantan,2007,male,chinese,26.8
Kelantan,2007,male,indian,2.3
Kelantan,2007,male,other_citizen,7
Kelantan,2007,male,other_noncitizen,18.7
Kelantan,2008,both,overall,1549.8
Kelantan,2008,both,bumi_malay,1428.6
Kelantan,2008,both,bumi_other,15.5
Kelantan,2008,both,chinese,52
Kelantan,2008,both,indian,4.4
Kelantan,2008,both,other_citizen,13.7
Kelantan,2008,both,other_noncitizen,35.5
Kelantan,2008,female,overall,772
Kelantan,2008,female,bumi_malay,715
Kelantan,2008,female,bumi_other,7.5
Kelantan,2008,female,chinese,25.1
Kelantan,2008,female,indian,2
Kelantan,2008,female,other_citizen,6.6
Kelantan,2008,female,other_noncitizen,15.8
Kelantan,2008,male,overall,777.8
Kelantan,2008,male,bumi_malay,713.5
Kelantan,2008,male,bumi_other,8
Kelantan,2008,male,chinese,27
Kelantan,2008,male,indian,2.4
Kelantan,2008,male,other_citizen,7.1
Kelantan,2008,male,other_noncitizen,19.8
Kelantan,2009,both,overall,1570
Kelantan,2009,both,bumi_malay,1447.1
Kelantan,2009,both,bumi_other,16.2
Kelantan,2009,both,chinese,52.2
Kelantan,2009,both,indian,4.5
Kelantan,2009,both,other_citizen,12.9
Kelantan,2009,both,other_noncitizen,37.2
Kelantan,2009,female,overall,781.6
Kelantan,2009,female,bumi_malay,724.2
Kelantan,2009,female,bumi_other,7.8
Kelantan,2009,female,chinese,25.1
Kelantan,2009,female,indian,2
Kelantan,2009,female,other_citizen,6.1
Kelantan,2009,female,other_noncitizen,16.4
Kelantan,2009,male,overall,788.5
Kelantan,2009,male,bumi_malay,722.9
Kelantan,2009,male,bumi_other,8.4
Kelantan,2009,male,chinese,27.1
Kelantan,2009,male,indian,2.5
Kelantan,2009,male,other_citizen,6.8
Kelantan,2009,male,other_noncitizen,20.8
Kelantan,2010,both,overall,1589.9
Kelantan,2010,both,bumi_malay,1467
Kelantan,2010,both,bumi_other,16.8
Kelantan,2010,both,chinese,52.4
Kelantan,2010,both,indian,4.5
Kelantan,2010,both,other_citizen,10.1
Kelantan,2010,both,other_noncitizen,38.9
